date,open,high,low,close,volume,ma5,volume_ma5,volatility_range_5d,volatility_range_20d,volume_ratio_5d,ma5_acceleration,close_acceleration,volume_ratio_5d_acceleration,up_days_20d,gap_up_ratio_20d
2019-03-29,5748.918,5911.216,5699.693,5911.211,192594810,5847.079000000001,193647225.0,0.0296499260484271,0.0293028943740132,0.9945652977986128,27.888200000001238,242.0119999999997,0.0844243652529316,0.6,0.5
2019-04-01,5961.794,6137.733,5961.794,6137.733,244075253,5882.3386,198392757.4,0.0303754021276291,0.0294234994685566,1.230262919870078,55.92639999999847,63.17399999999998,0.1020927717015199,0.6,0.5
2019-04-02,6181.08,6234.751,6135.799,6174.942,261504891,5959.6552,208845986.4,0.0255572178347694,0.028429512709404,1.25214228680049,42.0570000000007,-189.3130000000001,-0.2138182551410529,0.6,0.5
2019-04-03,6142.367,6237.157,6114.6,6237.016,236994627,6041.753000000001,221400226.8,0.0244775322908072,0.0280995664029922,1.0704353397708444,4.781200000000354,24.86499999999978,-0.2035863139600575,0.6,0.45
2019-04-04,6262.688,6283.292,6198.033,6260.069,243395635,6144.1942,235713043.2,0.0227485422707037,0.0272614926876592,1.0325929855034854,20.34339999999884,-39.02099999999882,0.1438645927622865,0.65,0.5
2019-04-08,6303.434,6322.479,6130.755,6230.213,260323275,6207.9946,249258736.2,0.0217465231140882,0.0263172054272168,1.0443897733282337,-38.64079999999922,-52.90900000000147,0.0496391420921071,0.6,0.55
2019-04-09,6212.73,6261.147,6164.966,6245.432,208547660,6229.5344,242153217.6,0.0190935374650964,0.0251203633644482,0.8612219241475816,-42.26060000000052,45.07500000000073,-0.1949646370054003,0.6,0.5
2019-04-10,6203.396,6289.932,6159.232,6235.706,230414853,6241.687199999999,235935210.0,0.0200805715274725,0.0249241577481392,0.9766022332995572,-9.386999999999716,-24.94499999999971,0.2985481583326276,0.6,0.45
2019-04-11,6232.89,6249.497,6106.664,6106.949,216963919,6215.6738,231929068.4,0.0208283036258014,0.0242406936956396,0.9354753179356108,-38.16619999999966,-119.03100000000086,-0.1565072245159219,0.6,0.5
2019-04-12,6097.071,6130.376,6047.832,6101.204,177320978,6183.9008,218714137.0,0.020810230524826,0.0228201728686824,0.810743102536623,-5.759599999999409,123.01200000000064,-0.0836053000350413,0.55,0.5
